Away Pred,Home Pred,Away Actual,Home Actual,Away ML,Home ML,Spread,Over/Under
110.424805,117.63485,129,95,-105,-115,3,212
114.784256,117.25702,114,111,230,-280,6,221.5
119.51013,116.37458,123,115,-125,105,1,230.5
106.57089,105.54739,100,89,-120,100,2.5,199.5
112.84374,118.44199,102,125,105,-125,3,220
109.40416,107.16417,104,108,-230,185,6.5,204.5
115.69863,118.85211,122,121,-240,190,6,230
110.1546,106.589066,98,101,210,-260,5,199
116.711334,110.9972,119,109,-170,145,6,228.5
112.26818,117.43432,108,130,210,-260,4,229
112.06203,120.05744,113,132,320,-420,8,225.5
113.589584,120.09428,115,108,-170,145,2.5,227.5
116.28199,116.75649,122,120,140,-160,1.5,216.5
113.59006,116.923615,122,115,150,-180,5.5,217
110.79378,106.32911,116,84,-300,240,6,201.5
110.424866,107.02221,116,92,-550,400,10,208
110.61933,117.79104,108,100,200,-250,7,224
113.7865,106.21604,126,94,150,-180,3,204
115.8319,112.77837,114,117,235,-290,7,214.5
112.77345,121.714424,98,121,900,-1600,13.5,230.5
106.6256,115.60464,112,102,150,-180,6,212
118.05977,111.78472,113,127,-210,175,4.5,233
115.28174,116.7557,107,113,-110,-110,pk,223.5
119.03689,108.3973,121,91,-550,400,8.5,222.5
115.945755,115.600655,84,117,375,-500,8,219.5
110.65474,112.3088,117,101,-180,150,1.5,208
116.86753,122.94391,107,144,190,-240,5.5,222.5
112.31869,118.955635,93,132,225,-275,6.5,226.5
112.65109,115.31747,135,109,115,-135,1.5,216.5
119.61002,120.517006,134,113,-380,290,8.5,238.5
104.629906,115.81234,100,125,320,-420,8.5,205
110.17584,114.15458,115,112,-300,240,5,221.5
113.72208,105.55898,109,116,-130,110,2.5,208
104.48193,119.66551,103,121,240,-300,7.5,220.5
116.34823,116.75118,112,120,300,-400,7,222
115.38719,117.03135,109,111,500,-700,10.5,226
115.84793,111.56345,110,111,100,-120,2.5,224
111.7387,118.26905,119,123,-110,-110,2,213
114.254654,117.10143,117,114,500,-700,10.5,218.5
115.91334,115.38198,86,100,250,-310,8,222.5
115.01509,112.857185,108,105,-150,130,3.5,213.5
114.75354,115.533104,123,101,100,-120,1,215
111.60239,122.1074,110,116,185,-230,5.5,221.5
104.58957,120.02747,88,133,170,-200,5.5,212.5
110.49359,116.03927,119,110,550,-800,12,220.5
107.49478,119.16586,96,123,160,-190,5,224
111.1553,107.67307,105,98,-600,425,9.5,207
110.92934,121.03531,101,127,1600,-6000,16.5,230
115.174805,119.768295,119,106,225,-275,5,230
114.21861,112.18433,113,82,110,-130,1,209.5
114.08234,116.63552,108,98,300,-400,7.5,223.5
115.3064,119.26002,116,106,300,-400,8.5,227.5
118.42479,112.57084,111,113,-180,150,3,232
112.21344,118.26865,106,121,800,-1400,15,228.5
112.644104,117.30848,123,116,250,-310,6.5,212.5
112.060745,115.797966,101,95,300,-400,8,227
109.92233,114.67955,115,97,550,-800,9,221
121.38549,116.244804,114,125,-125,105,pk,225.5
110.07157,116.880165,107,107,105,-125,2,218
114.983475,106.77749,119,95,-150,130,3.5,204
105.44615,120.13235,115,114,950,-1800,13.5,221.5
103.96929,115.290474,100,111,425,-600,10,205.5
106.57487,112.50422,95,102,400,-550,9,206.5
117.192795,117.74749,132,115,-170,145,2.5,226
118.41965,115.98681,128,103,185,-230,5.5,226
115.856155,111.6546,135,99,-155,135,1.5,209.5
110.28877,119.49783,100,111,280,-360,5,224.5
114.89818,116.627914,117,86,-125,105,1,224.5
105.45087,120.09855,112,122,1100,-2500,15.5,221.5
106.752846,115.14703,124,109,900,-1600,14.5,217.5
111.60664,115.98281,104,119,160,-190,4.5,221
111.56852,112.672356,108,95,-400,300,8,218.5
111.37898,119.0815,100,106,450,-650,12.5,231.5
115.64097,116.66085,109,124,220,-270,6.5,223
113.541405,118.02375,116,104,450,-650,10.5,219.5
115.830505,113.42374,113,106,300,-400,10,217
120.6906,118.21181,116,123,-135,115,7.5,231
108.70618,119.49935,102,100,260,-330,7.5,221
104.195145,111.25318,96,115,145,-170,4.5,196.5
120.25952,116.91848,140,115,-125,105,1.5,234
115.395035,117.84522,154,147,210,-260,3,228
115.35828,108.75585,99,93,-350,275,7,210
114.07427,111.846405,121,94,-500,375,10,217.5
115.62988,120.078156,96,112,200,-250,4,234.5
104.34916,112.47907,109,113,600,-900,11.5,206
120.598206,114.59239,106,123,-550,400,11,232.5
120.78759,114.87067,146,119,-260,210,5.5,228.5
114.97009,115.68127,127,93,160,-190,4.5,217
106.272064,116.09967,113,95,450,-650,9.5,216.5
117.31547,112.09481,121,106,-500,375,6,227.5
113.978806,107.15,141,105,-220,180,4.5,213.5
116.60208,118.276726,122,113,-220,180,6.5,227.5
115.24055,115.79351,103,105,-140,120,4.5,221
105.1591,115.53832,108,109,145,-170,7,203
119.60743,119.63174,106,104,-120,100,2,240
115.20205,119.91016,113,104,110,-130,1,227.5
114.81342,117.19109,97,112,280,-360,8,223
109.67624,112.907104,109,110,280,-360,8,208.5
116.318245,114.951416,122,114,-550,400,8.5,233
120.70134,116.16234,119,116,-135,115,1.5,228
109.37189,113.436516,102,121,450,-650,10,220
104.70798,115.48826,102,95,240,-300,6,214
110.366806,121.79753,112,133,350,-450,9,220
114.10691,119.42947,110,108,210,-260,4.5,232
117.6698,117.55473,140,102,125,-145,2115,222
115.117325,115.19594,93,114,100,-120,1,218.5
106.63522,111.42762,116,94,145,-170,3,204
120.53871,123.70322,121,142,260,-330,7,240.5
113.8831,116.29159,109,112,200,-250,5,220.5
109.68442,119.322624,100,117,100,-120,1,221.5
120.86975,106.62465,124,94,-275,225,7,209.5
106.00774,116.11097,101,107,950,-1800,12.5,217.5
118.3669,117.597664,115,108,125,-145,1.5,230
104.68135,114.68948,100,111,900,-1600,12,212
117.94472,114.08196,149,131,130,-150,2.5,224.5
114.71315,118.297554,107,126,425,-600,10,226
109.6076,118.47613,97,108,350,-450,10.5,225
110.07938,118.177734,105,138,260,-330,7,225
105.0851,115.97581,101,117,450,-650,10.5,204.5
109.19419,111.87308,86,120,125,-145,2,207.5
121.53875,119.558205,147,109,-300,240,5.5,241
114.70599,116.70836,105,107,110,-130,1,224.5
114.32939,109.117805,145,115,125,-145,1,216
120.6566,117.7913,140,129,130,-150,2,232.5
106.10595,112.999725,112,129,1200,-3000,15,214.5
115.26688,115.139175,122,142,-330,260,8.5,227
108.81412,106.03388,93,105,-180,150,2.5,206.5
109.55242,116.90791,109,114,250,-310,6,223
106.42978,115.4948,99,135,1500,-5000,16.5,218
117.925476,112.544365,95,98,-125,105,1,221
116.41601,117.17945,138,142,260,-330,8,225.5
112.1082,113.1455,101,96,275,-350,6.5,214.5
120.46863,110.73001,111,115,-700,500,9.5,220
116.502716,120.58655,128,120,145,-170,2,236
104.863495,117.53846,116,111,500,-700,12.5,209
115.465805,113.86907,135,111,280,-360,7,219
109.07463,116.2246,115,113,750,-1200,10,227.5
117.11745,116.677704,94,116,400,-550,8,226
107.46913,114.48583,108,105,-105,-115,pk,220
109.7062,116.85001,117,113,350,-450,8,215
117.87882,117.072334,103,117,140,-160,2.5,230
104.14717,107.68104,103,102,-150,130,2,212.5
121.70744,117.99421,112,134,-1500,850,10.5,235
120.16434,107.38124,112,90,125,-145,3.5,217.5
112.37607,122.15306,99,118,600,-900,11,230
116.772675,112.47168,117,100,-500,375,9.5,228.5
114.34928,119.282524,138,115,170,-200,4,234
115.46275,113.763664,128,115,175,-210,5,217
109.37761,117.78183,101,101,190,-240,4,216.5
117.07144,114.421104,103,106,130,-150,2,223.5
115.28215,118.85076,109,127,145,-170,5.5,229
114.41824,111.6276,116,114,-190,160,6,228.5
117.21823,119.29833,94,119,500,-700,11,228.5
106.70256,116.42184,88,107,1100,-2500,17.5,216
108.05116,116.31049,122,123,180,-220,6.5105,217
112.66341,106.62981,103,104,105,-125,2,221.5
117.15686,114.470924,120,120,230,-280,4.5,219.5
115.13152,105.82707,95,85,115,-135,1,210
116.594124,112.09714,98,99,200,-250,5.5105,217
108.85013,120.99139,87,105,170,-200,4,221
114.35541,110.63871,93,109,-400,300,7.5,226
114.4659,120.50701,95,121,140,-160,2,226
114.749565,113.669205,124,104,150,-180,3,217.5
114.54068,117.501495,118,111,115,-135,1.5,229
119.6647,119.54777,94,123,850,-1500,11,237
115.501045,111.518196,114,91,-400,300,7.5,226.5
122.05336,118.46335,130,101,-500,375,9,234.5
110.10731,116.74227,110,114,330,-420,9.5,224
116.33321,107.04456,111,101,-210,176,5,220.5
108.719536,107.41439,99,103,-400,317,8.5,210
108.69594,114.07893,98,106,176,-210,5,209
109.48163,116.16207,106,108,1098,-2200,15,221.5
117.835556,117.36939,106,114,-165,144,1,228
116.752426,106.885414,105,107,115,-135,pk,213.5
115.66496,122.637764,118,116,614,-900,11,228.5
116.19127,110.81382,118,110,140,-160,4,217.5
114.71876,113.70823,120,114,459,-620,8.5,222
122.49596,118.3816,126,123,-170,145,1.5,230
118.38232,117.11174,122,132,450,-650,6,224.5
112.38435,106.62861,110,96,-210,175,2.5,204.5
114.676254,121.559845,120,116,-200,170,1.5,226.5
112.87433,117.54217,121,120,325,-425,10.5,228.5
105.3867,106.20455,94,101,180,-220,5.5,211
117.20665,114.554924,119,106,-180,150,4.5,220
108.54773,116.71375,91,121,350,-450,8.5,221
114.85296,118.5702,99,106,140,-160,4.5105,228.5
109.137726,116.90997,95,105,260,-330,5,226.5
110.601944,116.22946,106,102,-240,190,3.5,217
108.51964,111.75572,100,99,-210,175,5.5,212
120.46976,119.40991,108,122,-110,-110,pk,233
115.65973,117.061714,95,126,160,-190,3,220.5
114.88893,117.48951,109,111,350,-450,10,219.5
109.63668,116.82923,97,99,650,-1000,10.5,217.5
121.797005,114.81751,115,103,-350,275,8,227
112.112915,118.387085,111,122,210,-260,6.5,231
115.24373,106.49651,126,106,-240,190,5,208
104.98992,115.83425,101,104,240,-300,8,217
115.854256,107.84014,119,104,-350,275,6.5,219
120.66423,111.51313,112,101,-300,240,7,217.5
120.44156,117.848404,114,103,900,-1600,9,234.5
118.16884,117.483086,110,116,-340,270,6,232
117.28474,111.14637,118,98,-155,135,6,221.5
108.87254,116.94488,102,132,900,-1600,13.5,223.5
115.190704,117.633835,101,112,260,-330,6.5,218
105.09461,110.62934,117,106,525,-750,10.5,206.5
103.48841,115.55861,92,111,135,-155,5,211
114.79111,121.528175,95,121,-500,375,8.5,226
111.78678,111.005775,120,92,-300,240,6,217
111.21272,117.41013,125,120,-145,125,1,219
113.41188,118.089775,123,108,180,-220,6.5,233
112.52109,118.01339,100,113,-115,-105,1,217.5
112.11488,110.88072,114,105,270,-340,1.5,208
118.49683,124.22357,121,132,300,-400,8.5,240.5
113.981125,118.87632,105,118,-130,110,6,229.5
111.94116,110.47661,89,117,145,-170,1105,211
114.33717,117.30831,122,126,290,-380,7.5,227.5
120.49388,119.55939,115,123,120,-140,2.5,230.5
104.0426,115.470276,97,94,290,-380,4,206.5
114.53955,115.34232,116,105,145,-170,4,227
117.7144,112.11588,126,89,-170,145,4,219.5
115.61046,111.10694,126,90,-1600,900,13,216
113.25662,113.766685,113,105,650,-1000,12,227
105.284164,115.53003,105,100,250,-310,6.5,217.5
111.717896,107.33949,89,116,-240,190,9,210
116.80324,111.21729,120,93,120,-140,1,215
116.42956,123.90881,123,104,1100,-2500,9.5,236
112.04244,111.17161,100,102,105,-125,2.5,204.5
115.13461,116.56738,136,99,105,-125,1,221
114.76818,109.89921,114,107,135,-155,1,217.5
113.251434,111.28804,112,124,115,-135,2,235
118.444046,118.865486,113,135,-160,140,3.5,234
119.4757,118.301155,99,117,500,-700,10,233
114.617874,113.10882,122,128,240,-300,6.5,224
120.26459,118.141594,105,107,-265,215,6.5,230
118.4131,118.45814,118,113,150,-180,3.5,227
103.03988,110.51438,92,99,-140,120,1.5,200
116.65513,119.03036,111,92,400,-550,11,229.5
120.680786,116.8382,131,89,-330,260,7,227.5
115.48322,111.256874,107,101,-125,105,4.5,209
111.23503,120.84672,95,108,-165,142,1,218
115.06621,109.76743,125,112,-400,300,8.5,229.5
116.25681,119.00429,113,115,-135,115,2,227.5
113.47662,117.78632,118,115,250,-310,5.5,233
116.48118,116.87533,103,125,140,-160,3,226
115.94434,108.00358,134,98,-800,550,13,214.5
115.49897,113.72567,101,109,-145,125,3.5,217
114.13214,105.59567,106,96,-180,150,1.5,203.5
108.53478,110.33379,129,84,-170,145,3.5,205
107.79166,118.919495,102,129,375,-500,10.5,224.5
116.74147,120.47249,121,108,105,-125,4,229
107.985306,117.49236,88,132,260,-330,7.5,213
115.33452,116.4967,103,94,-165,142,2,221.5
118.77156,108.68665,107,118,-125,105,pk,223.5
114.40295,114.35123,115,111,190,-240,4.5,216.5
116.4906,123.860794,112,115,1100,-2500,11,233.5
116.647736,122.41297,129,113,600,-900,12,230
115.11049,117.71363,118,127,-190,160,2,233.5
109.54109,113.81151,110,98,1100,-2500,15,221
117.20416,116.53149,119,137,-270,220,10,231.5
115.97647,118.361046,94,103,350,-450,7.5,224.5
116.50782,113.76681,117,136,215,-265,4,217
104.07191,118.54023,108,132,850,-1500,13.5,214.5
114.13304,110.64237,106,122,145,-170,1,218
115.703064,118.40754,102,108,200,-250,4,227.5
105.882675,115.897896,120,135,300,-400,7.5,223.5
121.235306,114.310036,148,99,-250,200,7,222
108.20474,111.07085,92,105,290,-380,8.5,206
113.86507,120.88911,112,125,190,-240,6,233.5
115.22803,120.240425,130,107,240,-300,4.5,229
122.220215,112.10486,141,88,-2500,1100,16,231
108.59839,117.86956,118,101,140,-160,3,218.5
106.16208,117.47723,96,129,400,-550,10.5,220
114.22815,116.01258,93,101,-135,115,2.5,230
116.52943,118.771675,92,128,700,-1100,12,225.5
116.43852,108.52648,119,125,-135,115,3,222
119.19229,118.44126,117,127,125,-145,1.5,235.5
105.678085,113.11281,106,116,950,-1800,13.5,211
119.159454,106.64452,122,95,-115,-105,2.5,212
109.30907,121.81347,122,122,220,-270,11.5,223
117.15734,110.306076,119,103,-2000,1000,12.5,216.5
115.86391,114.42992,118,116,275,-350,5,221.5
108.57229,115.65155,103,120,-120,100,1.5,224
116.413605,114.39886,127,107,-155,135,4.5,219.5
109.07077,122.78205,96,117,900,-1600,14.5,222
115.17758,120.34372,129,117,260,-330,6,234
109.70072,117.993126,107,102,350,-450,9.5,228.5
120.14672,109.17842,83,125,-800,550,11,229.5
107.86592,107.320335,99,90,100,-120,pk,209.5
108.45872,116.54164,118,110,425,-600,8.5,212
117.16797,111.856026,134,120,200,-250,3,220
111.94822,117.72075,102,112,550,-800,10,221
114.40517,113.57456,129,105,190,-240,4,217.5
116.15947,116.10129,123,117,145,-170,3.5,228.5
116.06519,120.31098,101,117,170,-200,7,231
114.06068,118.69068,106,104,450,-650,11,226.5
116.12495,116.55168,120,108,-250,200,5.5,236
112.46025,123.42713,125,120,350,-450,9.5,228
115.52174,106.18934,105,99,-320,255,4.5,208
108.375984,119.903595,124,90,160,-190,4.5,225
116.028046,120.50654,112,143,240,-300,5,226
109.80841,117.67273,121,112,145,-170,5,211
103.297226,107.612175,107,99,100,-120,1,203.5
114.45065,107.31219,125,107,-350,275,6.5,219.5
108.24781,113.48681,87,104,135,-155,2,207
116.94497,117.44952,117,103,275,-350,7,229.5
120.13168,114.076996,112,99,-190,160,5.5,219
107.90304,118.180595,104,120,300,-400,8.5,228
115.12924,115.25121,120,130,-180,150,3,232
118.37869,109.95626,109,104,-650,450,10,222.5
122.38901,118.54705,115,111,-130,110,2.5,233
117.0052,119.38529,112,127,400,-550,11,232.5
108.35225,115.75403,111,117,267,-330,6,224
118.26786,120.57908,120,88,-200,170,4,237
114.23808,110.99128,90,118,155,-180,3,215
116.41612,117.700424,129,148,-160,140,2,230.5
109.11221,108.350006,107,139,100,-120,1,219
117.3735,123.95168,118,107,700,-1100,11.5,239
115.40952,115.85603,111,113,-150,130,2,233
116.58525,121.98261,118,106,210,-260,5,228
107.90335,119.894966,112,126,190,-240,7.5,218
109.480484,115.449715,110,91,-190,160,4,223
117.08074,116.238365,120,89,180,-220,4,230
115.68143,114.055664,120,101,-330,260,3,217
118.63839,114.44367,131,97,180,-220,4.5,220
116.62227,106.07365,134,110,-155,135,2,214
114.768936,110.29188,121,106,-170,145,7,219.5
111.76448,119.92986,108,122,170,-200,3.5,226
106.74841,110.95562,122,127,290,-380,8,217
115.67883,119.66718,108,129,300,-400,8.5,227
109.41009,115.80998,98,122,130,-150,3.5,233
115.82478,108.85322,97,110,-650,450,11.5,221
114.74481,116.04525,99,123,135,-155,1.5,226.5
103.51448,107.883965,106,111,110,-130,2,202.5
115.24597,123.22338,106,125,575,-850,8.5,234.5
109.898766,110.255165,125,102,140,-160,4,205.5
115.27991,121.79844,115,98,750,-1200,14,230
115.60136,120.64916,111,111,-270,220,4,233
117.048676,121.21739,123,148,200,-250,7.5,238.5
115.97771,120.5893,113,106,110,-130,3,229.5
110.925316,114.56001,104,147,575,-850,12.5,213.5
112.414604,118.92362,126,110,-110,-110,pk,221.5
116.675545,117.51707,112,114,375,-500,7.5,232
115.675835,110.514275,117,104,-500,375,8,221.5
109.3742,118.88764,109,120,250,-310,10,219
115.90349,117.66413,118,117,100,-120,1,231
119.98339,109.6912,140,126,-380,290,11.5,228.5
122.27731,116.62034,112,115,-425,325,7.5,233.5
116.55641,109.08636,130,112,-500,375,9.5,221.5
112.5668,112.6296,119,119,115,-135,2,212.5
114.65337,117.979774,120,118,700,-1100,10,232
110.33096,117.68709,109,96,145,-170,4,224
115.581055,106.74474,115,107,-220,180,5,220
109.44813,110.3639,112,96,290,-380,9.5,214
116.95215,117.43285,119,128,145,-170,2,236
117.95801,120.58311,115,128,-140,120,pk,238
119.405365,117.981636,116,123,142,-165,3,237
109.16066,110.63181,113,130,-330,260,6.5,214
116.0454,119.20585,116,98,142,-165,4,226
115.28584,116.52877,112,111,-210,175,4.5,236
117.27924,118.24853,123,95,120,-140,3.5,227
117.09539,117.40298,112,101,180,-220,4.5,236.5
115.40393,115.19688,119,110,-220,180,4,228
112.58184,113.900185,109,112,-115,-105,pk,216.5
118.98576,117.901634,110,105,230,-280,4,238.5
106.777824,106.09495,106,110,135,-155,2,214.5
121.83428,112.20342,121,121,-425,325,9,224.5
120.24458,119.02869,117,105,-280,230,5,232
109.765335,116.54416,113,85,155,-185,4,220.5
116.46951,115.24019,121,125,375,-500,9,228
112.841965,117.25825,111,121,255,-320,5,223.5
109.66884,117.72495,126,118,375,-500,8.5,218.5
115.31188,113.90125,123,101,140,-160,2.5,221.5
106.237434,110.5124,110,108,105,-125,2.5,217.5
118.05061,120.995995,111,112,155,-185,5.5,238.5
121.92395,112.9349,125,103,-200,170,6.5,226
107.56589,115.972404,109,131,-115,-105,3.5,231
117.54164,117.902214,125,92,425,-600,9.5,231.5
113.934326,117.143974,113,116,125,-145,3,228.5
120.53416,117.79215,141,125,-230,185,4.5,236.5
118.788895,112.326836,119,124,-200,170,5,237
116.35607,119.27537,105,140,135,-155,2.5,240
116.56354,119.52208,97,118,180,-220,5.5,228
109.69066,108.68659,93,125,-425,325,6.5,216.5
104.24486,113.11768,107,110,170,-200,5.5,212
119.402626,118.093895,130,104,800,-1400,14,234
109.06598,113.556206,103,122,135,-155,4.5,210.5
114.94444,111.184105,112,118,110,-130,4,220.5
121.69245,120.53621,96,108,-210,175,4,234.5
115.917755,112.2062,120,116,-310,250,6.5,232.5
118.85241,117.46257,104,105,170,-200,3,230
121.0047,115.40086,131,111,170,-200,2.5,225
115.85803,116.61466,121,107,110,-130,3,226
115.029434,110.03116,161,168,150,-180,3.5,230.5
116.5665,116.70634,117,123,-135,115,3.5,229
109.33005,108.73138,117,93,-260,210,6,215
117.55519,113.00643,119,129,-135,115,5.5,219
107.88529,117.97465,118,116,450,-650,10.5,230.5
104.84859,118.993904,111,102,425,-600,9,219
115.36713,118.992355,115,96,-110,-110,pk,239
110.65342,116.36651,81,88,190,-240,4,224
116.52194,117.62679,128,109,145,-170,4.5,237.5
115.41752,111.45019,123,117,375,-500,7.5,225
120.64302,112.01696,111,118,-1400,800,13.5,234.5
109.11948,118.3649,107,109,550,-800,12.5,231.5
115.51663,117.29713,112,116,105,-125,1,228
119.40767,115.79528,120,115,400,-550,9,230.5
115.61975,123.41741,104,120,240,-300,7.5,229.5
108.23845,113.66221,118,112,240,-300,8.5,220
116.56644,106.51811,118,95,-240,190,6,215.5
118.1827,117.78108,99,121,-130,110,2.5,234
108.64885,119.73137,93,117,160,-190,4.5,221
115.57936,118.253426,115,107,140,-160,4.5,228
115.51579,117.847145,104,113,-260,210,6.5,232.5
106.98764,116.36645,107,127,400,-550,9.5,225.5
118.07578,110.19769,114,96,-180,150,6,227
109.287575,115.89584,114,108,145,-170,1.5,219.5
115.89191,113.220406,131,112,170,-200,4,224
115.45584,117.631645,103,105,-220,180,5,228
112.611374,120.39703,112,115,-210,175,3,231.5
108.547165,111.51583,108,114,150,-180,3.5,225
115.488945,119.01294,128,115,-130,110,1.5,229
110.31386,118.4731,88,135,190,-240,4.5,231.5
113.14476,122.15338,105,105,450,-650,10,222.5
118.44159,119.0303,120,111,145,-170,3.5,234
110.48499,109.81861,131,108,-170,145,3,218
117.49177,116.26956,132,84,150,-180,3,234
116.04054,123.28332,115,95,230,-280,5.5,233
118.36054,118.84778,107,107,300,-400,6.5,231.5
118.285995,118.567665,129,113,110,-130,1,236
113.03312,106.07214,114,120,-200,170,6.5,213.5
106.93517,110.84812,107,91,340,-440,8.5,213
116.723335,120.75663,95,104,-450,350,4,232.5
110.83748,110.90243,123,106,240,-300,5.5,213.5
114.77339,117.31142,113,104,-200,170,2.5,235
115.32518,117.22262,111,99,-320,255,5.5,226.5
114.11363,122.17245,112,117,650,-1000,13.5,228
117.07377,117.931145,111,114,240,-300,6.5,243
117.22547,111.17904,109,96,-250,200,4.5,228
109.7908,118.344124,107,121,650,-1000,12.5,229.5
119.23224,118.070145,104,112,100,-120,1,238.5
115.511795,112.46674,107,106,-450,350,8,223.5
108.479004,112.95919,104,112,350,-450,8,219
111.04515,122.56431,120,122,1500,-5000,17,234.5
109.18388,106.64671,111,114,-110,-110,2,207.5
